InstanceID,SessionID,WeekStart,Day,Date,Time,DurationMin,Venue,Address,City,Latitude,Longitude,Coach,Program,Type,Capacity,BookedCount,Status,SpaceOrFull,ClientName,Notes,VenueKey,Timezone,Title,StartISO,EndISO
CHRSITCHURCH-EADANPROJECT-1600-THU-20260304,CHRSITCHURCH-EADANPROJECT-1600-THU,1/03/2026,Thursday,4/03/2026,16:00:00,0,Eadan Project,,Chrsitchurch,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Chrsitchurch|Eadan Project,Pacific/Auckland,FAM 1:1 • Eadan Project,2026-01-29T16:00:00+13:00,2026-01-29T16:00:00+13:00
CHRSITCHURCH-EADANPROJECT-1630-THU-20260304,CHRSITCHURCH-EADANPROJECT-1630-THU,1/03/2026,Thursday,4/03/2026,16:30:00,0,Eadan Project,,Chrsitchurch,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Chrsitchurch|Eadan Project,Pacific/Auckland,FAM 1:1 • Eadan Project,2026-01-29T16:30:00+13:00,2026-01-29T16:30:00+13:00
CHRSITCHURCH-EADANPROJECT-1700-THU-20260304,CHRSITCHURCH-EADANPROJECT-1700-THU,1/03/2026,Thursday,4/03/2026,17:00:00,0,Eadan Project,,Chrsitchurch,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Chrsitchurch|Eadan Project,Pacific/Auckland,FAM 1:1 • Eadan Project,2026-01-29T17:00:00+13:00,2026-01-29T17:00:00+13:00
CHRSITCHURCH-EADANPROJECT-1730-THU-20260304,CHRSITCHURCH-EADANPROJECT-1730-THU,1/03/2026,Thursday,4/03/2026,17:30:00,0,Eadan Project,,Chrsitchurch,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Chrsitchurch|Eadan Project,Pacific/Auckland,FAM 1:1 • Eadan Project,2026-01-29T17:30:00+13:00,2026-01-29T17:30:00+13:00
CHRSITCHURCH-EADANPROJECT-1800-THU-20260304,CHRSITCHURCH-EADANPROJECT-1800-THU,1/03/2026,Thursday,4/03/2026,18:00:00,0,Eadan Project,,Chrsitchurch,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Chrsitchurch|Eadan Project,Pacific/Auckland,FAM 1:1 • Eadan Project,2026-01-29T18:00:00+13:00,2026-01-29T18:00:00+13:00
CHRSITCHURCH-EADANPROJECT-1830-THU-20260304,CHRSITCHURCH-EADANPROJECT-1830-THU,1/03/2026,Thursday,4/03/2026,18:30:00,0,Eadan Project,,Chrsitchurch,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Chrsitchurch|Eadan Project,Pacific/Auckland,FAM 1:1 • Eadan Project,2026-01-29T18:30:00+13:00,2026-01-29T18:30:00+13:00
CHRSITCHURCH-EADANPROJECT-1900-THU-20260304,CHRSITCHURCH-EADANPROJECT-1900-THU,1/03/2026,Thursday,4/03/2026,19:00:00,0,Eadan Project,,Chrsitchurch,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Chrsitchurch|Eadan Project,Pacific/Auckland,FAM 1:1 • Eadan Project,2026-01-29T19:00:00+13:00,2026-01-29T19:00:00+13:00
CHRSITCHURCH-EADANPROJECT-1930-THU-20260304,CHRSITCHURCH-EADANPROJECT-1930-THU,1/03/2026,Thursday,4/03/2026,19:30:00,0,Eadan Project,,Chrsitchurch,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Chrsitchurch|Eadan Project,Pacific/Auckland,FAM 1:1 • Eadan Project,2026-01-29T19:30:00+13:00,2026-01-29T19:30:00+13:00
CHRSITCHURCH-EADANPROJECT-2000-THU-20260304,CHRSITCHURCH-EADANPROJECT-2000-THU,1/03/2026,Thursday,4/03/2026,20:00:00,0,Eadan Project,,Chrsitchurch,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Chrsitchurch|Eadan Project,Pacific/Auckland,FAM 1:1 • Eadan Project,2026-01-29T20:00:00+13:00,2026-01-29T20:00:00+13:00
KERIKERI-DANCEVIBESNZ-0800-THU-20260304,KERIKERI-DANCEVIBESNZ-0800-THU,1/03/2026,Thursday,4/03/2026,8:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T08:00:00+13:00,2026-01-29T08:00:00+13:00
KERIKERI-DANCEVIBESNZ-0830-THU-20260304,KERIKERI-DANCEVIBESNZ-0830-THU,1/03/2026,Thursday,4/03/2026,8:30:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T08:30:00+13:00,2026-01-29T08:30:00+13:00
KERIKERI-DANCEVIBESNZ-0900-THU-20260304,KERIKERI-DANCEVIBESNZ-0900-THU,1/03/2026,Thursday,4/03/2026,9:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T09:00:00+13:00,2026-01-29T09:00:00+13:00
KERIKERI-DANCEVIBESNZ-0930-THU-20260304,KERIKERI-DANCEVIBESNZ-0930-THU,1/03/2026,Thursday,4/03/2026,9:30:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T09:30:00+13:00,2026-01-29T09:30:00+13:00
KERIKERI-DANCEVIBESNZ-1000-THU-20260304,KERIKERI-DANCEVIBESNZ-1000-THU,1/03/2026,Thursday,4/03/2026,10:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T10:00:00+13:00,2026-01-29T10:00:00+13:00
KERIKERI-DANCEVIBESNZ-1030-THU-20260304,KERIKERI-DANCEVIBESNZ-1030-THU,1/03/2026,Thursday,4/03/2026,10:30:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T10:30:00+13:00,2026-01-29T10:30:00+13:00
KERIKERI-DANCEVIBESNZ-1100-THU-20260304,KERIKERI-DANCEVIBESNZ-1100-THU,1/03/2026,Thursday,4/03/2026,11:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T11:00:00+13:00,2026-01-29T11:00:00+13:00
KERIKERI-DANCEVIBESNZ-1130-THU-20260304,KERIKERI-DANCEVIBESNZ-1130-THU,1/03/2026,Thursday,4/03/2026,11:30:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T11:30:00+13:00,2026-01-29T11:30:00+13:00
KERIKERI-DANCEVIBESNZ-1200-THU-20260304,KERIKERI-DANCEVIBESNZ-1200-THU,1/03/2026,Thursday,4/03/2026,12:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T12:00:00+13:00,2026-01-29T12:00:00+13:00
KERIKERI-DANCEVIBESNZ-1230-THU-20260304,KERIKERI-DANCEVIBESNZ-1230-THU,1/03/2026,Thursday,4/03/2026,12:30:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T12:30:00+13:00,2026-01-29T12:30:00+13:00
KERIKERI-DANCEVIBESNZ-1300-THU-20260304,KERIKERI-DANCEVIBESNZ-1300-THU,1/03/2026,Thursday,4/03/2026,13:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T13:00:00+13:00,2026-01-29T13:00:00+13:00
KERIKERI-DANCEVIBESNZ-1330-THU-20260304,KERIKERI-DANCEVIBESNZ-1330-THU,1/03/2026,Thursday,4/03/2026,13:30:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T13:30:00+13:00,2026-01-29T13:30:00+13:00
KERIKERI-DANCEVIBESNZ-1400-THU-20260304,KERIKERI-DANCEVIBESNZ-1400-THU,1/03/2026,Thursday,4/03/2026,14:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T14:00:00+13:00,2026-01-29T14:00:00+13:00
KERIKERI-DANCEVIBESNZ-1430-THU-20260304,KERIKERI-DANCEVIBESNZ-1430-THU,1/03/2026,Thursday,4/03/2026,14:30:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T14:30:00+13:00,2026-01-29T14:30:00+13:00
KERIKERI-DANCEVIBESNZ-1500-THU-20260304,KERIKERI-DANCEVIBESNZ-1500-THU,1/03/2026,Thursday,4/03/2026,15:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T15:00:00+13:00,2026-01-29T15:00:00+13:00
KERIKERI-DANCEVIBESNZ-1530-THU-20260304,KERIKERI-DANCEVIBESNZ-1530-THU,1/03/2026,Thursday,4/03/2026,15:30:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T15:30:00+13:00,2026-01-29T15:30:00+13:00
KERIKERI-DANCEVIBESNZ-1600-THU-20260304,KERIKERI-DANCEVIBESNZ-1600-THU,1/03/2026,Thursday,4/03/2026,16:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T16:00:00+13:00,2026-01-29T16:00:00+13:00
KERIKERI-DANCEVIBESNZ-1630-THU-20260304,KERIKERI-DANCEVIBESNZ-1630-THU,1/03/2026,Thursday,4/03/2026,16:30:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T16:30:00+13:00,2026-01-29T16:30:00+13:00
KERIKERI-DANCEVIBESNZ-1700-THU-20260304,KERIKERI-DANCEVIBESNZ-1700-THU,1/03/2026,Thursday,4/03/2026,17:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T17:00:00+13:00,2026-01-29T17:00:00+13:00
KERIKERI-DANCEVIBESNZ-1730-THU-20260304,KERIKERI-DANCEVIBESNZ-1730-THU,1/03/2026,Thursday,4/03/2026,17:30:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T17:30:00+13:00,2026-01-29T17:30:00+13:00
KERIKERI-DANCEVIBESNZ-1800-THU-20260304,KERIKERI-DANCEVIBESNZ-1800-THU,1/03/2026,Thursday,4/03/2026,18:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T18:00:00+13:00,2026-01-29T18:00:00+13:00
KERIKERI-DANCEVIBESNZ-1830-THU-20260304,KERIKERI-DANCEVIBESNZ-1830-THU,1/03/2026,Thursday,4/03/2026,18:30:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T18:30:00+13:00,2026-01-29T18:30:00+13:00
KERIKERI-DANCEVIBESNZ-1900-THU-20260304,KERIKERI-DANCEVIBESNZ-1900-THU,1/03/2026,Thursday,4/03/2026,19:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T19:00:00+13:00,2026-01-29T19:00:00+13:00
KERIKERI-DANCEVIBESNZ-1930-THU-20260304,KERIKERI-DANCEVIBESNZ-1930-THU,1/03/2026,Thursday,4/03/2026,19:30:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T19:30:00+13:00,2026-01-29T19:30:00+13:00
KERIKERI-DANCEVIBESNZ-2000-THU-20260304,KERIKERI-DANCEVIBESNZ-2000-THU,1/03/2026,Thursday,4/03/2026,20:00:00,0,Dance Vibes NZ,,KeriKeri,,,,FAM™JAM,CLASS,10,0,Available,Space,,,KeriKeri|Dance Vibes NZ,Pacific/Auckland,FAM™JAM • Dance Vibes NZ,2026-01-29T20:00:00+13:00,2026-01-29T20:00:00+13:00
WELLINGTON-TBC-0800-THU-20260304,WELLINGTON-TBC-0800-THU,1/03/2026,Thursday,4/03/2026,8:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T08:00:00+13:00,2026-01-29T08:00:00+13:00
WELLINGTON-TBC-0830-THU-20260304,WELLINGTON-TBC-0830-THU,1/03/2026,Thursday,4/03/2026,8:30:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T08:30:00+13:00,2026-01-29T08:30:00+13:00
WELLINGTON-TBC-0900-THU-20260304,WELLINGTON-TBC-0900-THU,1/03/2026,Thursday,4/03/2026,9:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T09:00:00+13:00,2026-01-29T09:00:00+13:00
WELLINGTON-TBC-0930-THU-20260304,WELLINGTON-TBC-0930-THU,1/03/2026,Thursday,4/03/2026,9:30:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T09:30:00+13:00,2026-01-29T09:30:00+13:00
WELLINGTON-TBC-1000-THU-20260304,WELLINGTON-TBC-1000-THU,1/03/2026,Thursday,4/03/2026,10:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T10:00:00+13:00,2026-01-29T10:00:00+13:00
WELLINGTON-TBC-1030-THU-20260304,WELLINGTON-TBC-1030-THU,1/03/2026,Thursday,4/03/2026,10:30:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T10:30:00+13:00,2026-01-29T10:30:00+13:00
WELLINGTON-TBC-1100-THU-20260304,WELLINGTON-TBC-1100-THU,1/03/2026,Thursday,4/03/2026,11:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T11:00:00+13:00,2026-01-29T11:00:00+13:00
WELLINGTON-TBC-1130-THU-20260304,WELLINGTON-TBC-1130-THU,1/03/2026,Thursday,4/03/2026,11:30:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T11:30:00+13:00,2026-01-29T11:30:00+13:00
WELLINGTON-TBC-1200-THU-20260304,WELLINGTON-TBC-1200-THU,1/03/2026,Thursday,4/03/2026,12:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T12:00:00+13:00,2026-01-29T12:00:00+13:00
WELLINGTON-TBC-1230-THU-20260304,WELLINGTON-TBC-1230-THU,1/03/2026,Thursday,4/03/2026,12:30:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T12:30:00+13:00,2026-01-29T12:30:00+13:00
WELLINGTON-TBC-1300-THU-20260304,WELLINGTON-TBC-1300-THU,1/03/2026,Thursday,4/03/2026,13:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T13:00:00+13:00,2026-01-29T13:00:00+13:00
WELLINGTON-TBC-1330-THU-20260304,WELLINGTON-TBC-1330-THU,1/03/2026,Thursday,4/03/2026,13:30:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T13:30:00+13:00,2026-01-29T13:30:00+13:00
WELLINGTON-TBC-1400-THU-20260304,WELLINGTON-TBC-1400-THU,1/03/2026,Thursday,4/03/2026,14:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T14:00:00+13:00,2026-01-29T14:00:00+13:00
WELLINGTON-TBC-1430-THU-20260304,WELLINGTON-TBC-1430-THU,1/03/2026,Thursday,4/03/2026,14:30:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T14:30:00+13:00,2026-01-29T14:30:00+13:00
WELLINGTON-TBC-1500-THU-20260304,WELLINGTON-TBC-1500-THU,1/03/2026,Thursday,4/03/2026,15:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T15:00:00+13:00,2026-01-29T15:00:00+13:00
WELLINGTON-TBC-1530-THU-20260304,WELLINGTON-TBC-1530-THU,1/03/2026,Thursday,4/03/2026,15:30:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T15:30:00+13:00,2026-01-29T15:30:00+13:00
WELLINGTON-TBC-1600-THU-20260304,WELLINGTON-TBC-1600-THU,1/03/2026,Thursday,4/03/2026,16:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T16:00:00+13:00,2026-01-29T16:00:00+13:00
WELLINGTON-TBC-1630-THU-20260304,WELLINGTON-TBC-1630-THU,1/03/2026,Thursday,4/03/2026,16:30:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T16:30:00+13:00,2026-01-29T16:30:00+13:00
WELLINGTON-TBC-1700-THU-20260304,WELLINGTON-TBC-1700-THU,1/03/2026,Thursday,4/03/2026,17:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T17:00:00+13:00,2026-01-29T17:00:00+13:00
WELLINGTON-TBC-1730-THU-20260304,WELLINGTON-TBC-1730-THU,1/03/2026,Thursday,4/03/2026,17:30:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T17:30:00+13:00,2026-01-29T17:30:00+13:00
WELLINGTON-TBC-1800-THU-20260304,WELLINGTON-TBC-1800-THU,1/03/2026,Thursday,4/03/2026,18:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T18:00:00+13:00,2026-01-29T18:00:00+13:00
WELLINGTON-TBC-1830-THU-20260304,WELLINGTON-TBC-1830-THU,1/03/2026,Thursday,4/03/2026,18:30:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T18:30:00+13:00,2026-01-29T18:30:00+13:00
WELLINGTON-TBC-1900-THU-20260304,WELLINGTON-TBC-1900-THU,1/03/2026,Thursday,4/03/2026,19:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T19:00:00+13:00,2026-01-29T19:00:00+13:00
WELLINGTON-TBC-1930-THU-20260304,WELLINGTON-TBC-1930-THU,1/03/2026,Thursday,4/03/2026,19:30:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T19:30:00+13:00,2026-01-29T19:30:00+13:00
WELLINGTON-TBC-2000-THU-20260304,WELLINGTON-TBC-2000-THU,1/03/2026,Thursday,4/03/2026,20:00:00,0,TBC,,Wellington,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Wellington|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T20:00:00+13:00,2026-01-29T20:00:00+13:00
HAMILTON-TBC-0800-THU-20260304,HAMILTON-TBC-0800-THU,1/03/2026,Thursday,4/03/2026,8:00:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T08:00:00+13:00,2026-01-29T08:00:00+13:00
HAMILTON-TBC-0830-THU-20260304,HAMILTON-TBC-0830-THU,1/03/2026,Thursday,4/03/2026,8:30:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T08:30:00+13:00,2026-01-29T08:30:00+13:00
HAMILTON-TBC-0900-THU-20260304,HAMILTON-TBC-0900-THU,1/03/2026,Thursday,4/03/2026,9:00:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T09:00:00+13:00,2026-01-29T09:00:00+13:00
HAMILTON-TBC-0930-THU-20260304,HAMILTON-TBC-0930-THU,1/03/2026,Thursday,4/03/2026,9:30:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T09:30:00+13:00,2026-01-29T09:30:00+13:00
HAMILTON-TBC-1000-THU-20260304,HAMILTON-TBC-1000-THU,1/03/2026,Thursday,4/03/2026,10:00:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T10:00:00+13:00,2026-01-29T10:00:00+13:00
HAMILTON-TBC-1030-THU-20260304,HAMILTON-TBC-1030-THU,1/03/2026,Thursday,4/03/2026,10:30:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T10:30:00+13:00,2026-01-29T10:30:00+13:00
HAMILTON-TBC-1100-THU-20260304,HAMILTON-TBC-1100-THU,1/03/2026,Thursday,4/03/2026,11:00:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T11:00:00+13:00,2026-01-29T11:00:00+13:00
HAMILTON-TBC-1130-THU-20260304,HAMILTON-TBC-1130-THU,1/03/2026,Thursday,4/03/2026,11:30:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T11:30:00+13:00,2026-01-29T11:30:00+13:00
HAMILTON-TBC-1200-THU-20260304,HAMILTON-TBC-1200-THU,1/03/2026,Thursday,4/03/2026,12:00:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T12:00:00+13:00,2026-01-29T12:00:00+13:00
HAMILTON-TBC-1230-THU-20260304,HAMILTON-TBC-1230-THU,1/03/2026,Thursday,4/03/2026,12:30:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T12:30:00+13:00,2026-01-29T12:30:00+13:00
HAMILTON-TBC-1300-THU-20260304,HAMILTON-TBC-1300-THU,1/03/2026,Thursday,4/03/2026,13:00:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T13:00:00+13:00,2026-01-29T13:00:00+13:00
HAMILTON-TBC-1330-THU-20260304,HAMILTON-TBC-1330-THU,1/03/2026,Thursday,4/03/2026,13:30:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T13:30:00+13:00,2026-01-29T13:30:00+13:00
HAMILTON-TBC-1400-THU-20260304,HAMILTON-TBC-1400-THU,1/03/2026,Thursday,4/03/2026,14:00:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T14:00:00+13:00,2026-01-29T14:00:00+13:00
HAMILTON-TBC-1430-THU-20260304,HAMILTON-TBC-1430-THU,1/03/2026,Thursday,4/03/2026,14:30:00,0,TBC,,Hamilton,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Hamilton|TBC,Pacific/Auckland,FAM 1:1 • TBC,2026-01-29T14:30:00+13:00,2026-01-29T14:30:00+13:00
